Depth;POINTID;OC;TH_LAT;TH_LONG;SURVEY_DATE;Elev;LC0_Desc;LC1_Desc;LU1_Desc
0-20 cm;46942670;210.4;47.0323917;14.9071984;12/05/18;1433;Grassland;Grassland with sparse tree/shrub cover;Forestry
0-20 cm;46942692;63.2;47.2299427;14.92578404;09/07/18;901;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;46942710;48.8;47.39155674;14.94112525;05/07/18;678;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;46962676;77.8;47.08507624;14.93852025;10/07/18;1526;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;46962682;164.8;47.13895299;14.94361145;10/07/18;1478;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;46982696;65.2;47.26345145;14.98190306;09/07/18;1185;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47042684;52.1;47.1520581;15.05052746;10/07/18;721;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47042738;196.1;47.63680744;15.09798277;04/07/18;720;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47062718;315;47.45605039;15.10672908;02/07/18;920;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47082664;115.7;46.97002764;15.08565924;26/06/18;974;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47082720;36.3;47.47275819;15.13496479;02/07/18;765;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47122662;104.9;46.94959028;15.13632113;30/05/18;1167;Woodland;Spruce dominated mixed woodland;Forestry
0-20 cm;47122698;164;47.27277908;15.16817196;24/07/18;1290;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47122706;34.1;47.34458953;15.17531885;28/05/18;959;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47122726;81.4;47.52410118;15.19329717;31/07/18;681;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47162666;32;46.98299658;15.19226672;29/05/18;509;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47182690;43.5;47.19717734;15.24001763;08/07/18;537;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47202670;21.1;47.01637264;15.24828514;29/05/18;372;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47202740;77.5;47.64463301;15.31217328;02/07/18;1073;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47222654;43.3;46.87146094;15.26011538;30/05/18;416;Cropland;Apple fruit;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47222676;33.2;47.06895544;15.27994053;04/07/18;476;Cropland;Apple fruit;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47242638;38.8;46.72653684;15.27190355;02/07/18;391;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47242740;106.3;47.64203726;15.36526405;02/07/18;1101;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47262634;109;46.68934301;15.29439514;02/07/18;392;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;47282676;43.8;47.06508257;15.35870234;23/07/18;496;Woodland;Spruce dominated mixed woodland;Forestry
0-20 cm;47302694;66.8;47.22532737;15.40164026;23/07/18;748;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47302738;110.5;47.6201512;15.44299215;31/07/18;874;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47322694;171;47.22401265;15.42797125;23/07/18;999;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47322744;101.1;47.67265508;15.47525207;09/08/18;807;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47342710;80.9;47.36626722;15.46938929;24/07/18;1142;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47362636;65;46.70080052;15.42655909;13/08/18;466;Woodland;Broadleaved woodland;Forestry
0-20 cm;47382700;25.4;47.27386952;15.51265654;09/05/18;643;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47402702;74.8;47.29047316;15.54092189;23/06/18;785;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47402716;91.7;47.41608545;15.55435494;17/07/18;1088;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;47422704;75.3;47.30706912;15.56920571;23/06/18;860;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47442660;12.2;46.91089102;15.5534621;13/07/18;405;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47442674;22.7;47.0365279;15.56677317;09/07/18;427;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;47442702;31.1;47.28776926;15.59364242;23/06/18;1012;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
