id,objectid,band,long,lat,read,map,map_rescaled
49677,918,06,4.041462010776505,39.369878290418164,5.58,1218,0.1218
57936,919,04,4.0863792688807985,39.36987772790715,3.59,1204,0.1204
66194,919,11,4.0863792688807985,39.36987772790715,3.59,1194,0.1194
70323,919,03,4.0863792688807985,39.36987772790715,3.59,1289,0.1289
62065,919,07,4.0863792688807985,39.36987772790715,3.59,1186,0.1186
49678,919,06,4.0863792688807985,39.36987772790715,3.59,1218,0.1218
53807,919,02,4.0863792688807985,39.36987772790715,3.59,1523,0.1523
37291,919,12,4.0863792688807985,39.36987772790715,3.59,1430,0.143
29033,919,03,4.0863792688807985,39.36987772790715,3.59,1515,0.1515
45549,919,8A,4.0863792688807985,39.36987772790715,3.59,1193,0.1193
41420,919,05,4.0863792688807985,39.36987772790715,3.59,1228,0.1228
33162,919,08,4.0863792688807985,39.36987772790715,3.59,1383,0.1383
4259,919,8A,4.0863792688807985,39.36987772790715,3.59,1460,0.146
16646,919,04,4.0863792688807985,39.36987772790715,3.59,1430,0.143
130,919,05,4.0863792688807985,39.36987772790715,3.59,1427,0.1427
24904,919,11,4.0863792688807985,39.36987772790715,3.59,1388,0.1388
12517,919,02,4.0863792688807985,39.36987772790715,3.59,1677,0.1677
8388,919,06,4.0863792688807985,39.36987772790715,3.59,1374,0.1374
20775,919,07,4.0863792688807985,39.36987772790715,3.59,1410,0.141
74452,919,08,4.0863792688807985,39.36987772790715,3.59,1234,0.1234
78581,919,12,4.0863792688807985,39.36987772790715,3.59,1173,0.1173
78582,920,12,4.131296543154767,39.36987729734316,7.37,1173,0.1173
74453,920,08,4.131296543154767,39.36987729734316,7.37,1234,0.1234
33163,920,08,4.131296543154767,39.36987729734316,7.37,1383,0.1383
41421,920,05,4.131296543154767,39.36987729734316,7.37,1228,0.1228
37292,920,12,4.131296543154767,39.36987729734316,7.37,1430,0.143
29034,920,03,4.131296543154767,39.36987729734316,7.37,1515,0.1515
45550,920,8A,4.131296543154767,39.36987729734316,7.37,1193,0.1193
70324,920,03,4.131296543154767,39.36987729734316,7.37,1289,0.1289
57937,920,04,4.131296543154767,39.36987729734316,7.37,1204,0.1204
66195,920,11,4.131296543154767,39.36987729734316,7.37,1194,0.1194
53808,920,02,4.131296543154767,39.36987729734316,7.37,1523,0.1523
49679,920,06,4.131296543154767,39.36987729734316,7.37,1218,0.1218
62066,920,07,4.131296543154767,39.36987729734316,7.37,1186,0.1186
4260,920,8A,4.131296543154767,39.36987729734316,7.37,1460,0.146
20776,920,07,4.131296543154767,39.36987729734316,7.37,1410,0.141
16647,920,04,4.131296543154767,39.36987729734316,7.37,1430,0.143
131,920,05,4.131296543154767,39.36987729734316,7.37,1427,0.1427
12518,920,02,4.131296543154767,39.36987729734316,7.37,1677,0.1677
24905,920,11,4.131296543154767,39.36987729734316,7.37,1388,0.1388
8389,920,06,4.131296543154767,39.36987729734316,7.37,1374,0.1374
16864,3720,04,2.5142449009200094,38.882115689797246,4.21,1430,0.143
4477,3720,8A,2.5142449009200094,38.882115689797246,4.21,1460,0.146
348,3720,05,2.5142449009200094,38.882115689797246,4.21,1427,0.1427
8606,3720,06,2.5142449009200094,38.882115689797246,4.21,1374,0.1374
20993,3720,07,2.5142449009200094,38.882115689797246,4.21,1410,0.141
12735,3720,02,2.5142449009200094,38.882115689797246,4.21,1677,0.1677
41638,3720,05,2.5142449009200094,38.882115689797246,4.21,1228,0.1228
45767,3720,8A,2.5142449009200094,38.882115689797246,4.21,1193,0.1193
25122,3720,11,2.5142449009200094,38.882115689797246,4.21,1388,0.1388
29251,3720,03,2.5142449009200094,38.882115689797246,4.21,1515,0.1515
33380,3720,08,2.5142449009200094,38.882115689797246,4.21,1383,0.1383
37509,3720,12,2.5142449009200094,38.882115689797246,4.21,1430,0.143
78799,3720,12,2.5142449009200094,38.882115689797246,4.21,1173,0.1173
74670,3720,08,2.5142449009200094,38.882115689797246,4.21,1234,0.1234
70541,3720,03,2.5142449009200094,38.882115689797246,4.21,1289,0.1289
54025,3720,02,2.5142449009200094,38.882115689797246,4.21,1523,0.1523
62283,3720,07,2.5142449009200094,38.882115689797246,4.21,1186,0.1186
66412,3720,11,2.5142449009200094,38.882115689797246,4.21,1194,0.1194
49896,3720,06,2.5142449009200094,38.882115689797246,4.21,1218,0.1218
58154,3720,04,2.5142449009200094,38.882115689797246,4.21,1204,0.1204
54026,3721,02,2.5589903436498007,38.8816121197901,11.37,1523,0.1523
66413,3721,11,2.5589903436498007,38.8816121197901,11.37,1194,0.1194
62284,3721,07,2.5589903436498007,38.8816121197901,11.37,1186,0.1186
49897,3721,06,2.5589903436498007,38.8816121197901,11.37,1218,0.1218
70542,3721,03,2.5589903436498007,38.8816121197901,11.37,1289,0.1289
58155,3721,04,2.5589903436498007,38.8816121197901,11.37,1204,0.1204
29252,3721,03,2.5589903436498007,38.8816121197901,11.37,1515,0.1515
33381,3721,08,2.5589903436498007,38.8816121197901,11.37,1383,0.1383
37510,3721,12,2.5589903436498007,38.8816121197901,11.37,1430,0.143
45768,3721,8A,2.5589903436498007,38.8816121197901,11.37,1193,0.1193
25123,3721,11,2.5589903436498007,38.8816121197901,11.37,1388,0.1388
41639,3721,05,2.5589903436498007,38.8816121197901,11.37,1228,0.1228
349,3721,05,2.5589903436498007,38.8816121197901,11.37,1427,0.1427
8607,3721,06,2.5589903436498007,38.8816121197901,11.37,1374,0.1374
16865,3721,04,2.5589903436498007,38.8816121197901,11.37,1430,0.143
20994,3721,07,2.5589903436498007,38.8816121197901,11.37,1410,0.141
12736,3721,02,2.5589903436498007,38.8816121197901,11.37,1677,0.1677
4478,3721,8A,2.5589903436498007,38.8816121197901,11.37,1460,0.146
74671,3721,08,2.5589903436498007,38.8816121197901,11.37,1234,0.1234
78800,3721,12,2.5589903436498007,38.8816121197901,11.37,1173,0.1173
74672,3722,08,2.6038613987040864,38.88187080719464,1.21,1234,0.1234
78801,3722,12,2.6038613987040864,38.88187080719464,1.21,1173,0.1173
33382,3722,08,2.6038613987040864,38.88187080719464,1.21,1383,0.1383
25124,3722,11,2.6038613987040864,38.88187080719464,1.21,1388,0.1388
41640,3722,05,2.6038613987040864,38.88187080719464,1.21,1228,0.1228
45769,3722,8A,2.6038613987040864,38.88187080719464,1.21,1193,0.1193
29253,3722,03,2.6038613987040864,38.88187080719464,1.21,1515,0.1515
37511,3722,12,2.6038613987040864,38.88187080719464,1.21,1430,0.143
54027,3722,02,2.6038613987040864,38.88187080719464,1.21,1523,0.1523
58156,3722,04,2.6038613987040864,38.88187080719464,1.21,1204,0.1204
66414,3722,11,2.6038613987040864,38.88187080719464,1.21,1194,0.1194
62285,3722,07,2.6038613987040864,38.88187080719464,1.21,1186,0.1186
70543,3722,03,2.6038613987040864,38.88187080719464,1.21,1289,0.1289
49898,3722,06,2.6038613987040864,38.88187080719464,1.21,1218,0.1218
350,3722,05,2.6038613987040864,38.88187080719464,1.21,1427,0.1427
8608,3722,06,2.6038613987040864,38.88187080719464,1.21,1374,0.1374
4479,3722,8A,2.6038613987040864,38.88187080719464,1.21,1460,0.146
16866,3722,04,2.6038613987040864,38.88187080719464,1.21,1430,0.143
